row,rid,lang,theme,month,ang,iro,hop,rsg,ent,anx,cnt,frm,hum,prf,evid,aff,dis,exh,rsl,care,fair,loya,auth,libe,trad,sexp,indv,scfr,cnsp,dogm,itru,wtru,hawk,ogh,lgbt,gtrd,sxm
7874,r_14d253997d88,uk,geopolitics,2024-02,1,0,0,2.0,0.0,2,0.0,1,0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
7875,r_e062ec45a1a6,mk,geopolitics,2024-02,0,0,0,0.0,1.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7876,r_90ec38af72cc,uk,geopolitics,2024-02,3,0,0,0.0,0.0,2,2.0,2,0,1.0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,3,2,-1,-1,1,1,0,0,0
7877,r_69db72267db6,uk,geopolitics,2024-02,2,0,0,2.0,0.0,3,1.0,2,0,0.0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,2,2,-1,-1,2,0,0,0,0
7878,r_5e8c99e7cd7a,uk,geopolitics,2024-02,3,1,0,0.0,0.0,2,3.0,1,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,3,0,-2,2,3,0,0,0
7879,r_b2b3caa52355,uk,geopolitics,2024-02,1,0,0,2.0,0.0,2,2.0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,-1,-2,1,1,0,0,0
7880,r_61959cb68caf,uk,geopolitics,2024-02,2,1,0,0.0,0.0,0,2.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
7881,r_a3f788b668a4,uk,geopolitics,2024-02,3,2,0,0.0,0.0,0,3.0,2,1,0.0,2,0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,-1,-1,0,1,0,0,0
7882,r_32e21d9f25fd,uk,geopolitics,2024-02,0,0,0,1.0,0.0,2,0.0,3,0,0.0,2,0,0,0,0,1,0,0,0,0,0,-1,0,-2,2,1,0,0,1,0,0,0,0
7883,r_14d253997d88,uk,geopolitics,2024-02,0,0,0,0.0,0.0,2,0.0,1,0,0.0,1,2,0,0,0,1,0,0,0,0,0,-1,0,-2,1,3,0,0,2,0,0,0,0
7884,r_e062ec45a1a6,mk,geopolitics,2024-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7885,r_90ec38af72cc,uk,geopolitics,2024-02,3,0,0,0.0,0.0,1,3.0,2,0,0.0,1,0,0,0,0,1,2,0,-1,2,0,0,1,1,2,2,-1,-1,1,1,0,0,0
7886,r_69db72267db6,uk,geopolitics,2024-02,2,0,0,2.0,0.0,3,0.0,2,0,0.0,0,0,0,0,0,2,0,0,-1,0,0,-1,0,-2,2,2,0,0,2,0,0,0,0
7887,r_5e8c99e7cd7a,uk,geopolitics,2024-02,2,0,0,0.0,0.0,2,3.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,2,0,-2,0,3,0,0,0
7888,r_b2b3caa52355,uk,geopolitics,2024-02,0,0,0,0.0,0.0,1,0.0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-2,3,2,0,-1,1,0,0,0,0
7889,r_ca112f63a7ca,uk,geopolitics,2023-12,0,1,0,0.0,1.0,0,0.0,1,2,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7890,r_68e89a5e6f5d,uk,geopolitics,2023-12,0,0,0,0.0,1.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7891,r_54942d77dd50,uk,geopolitics,2023-12,0,0,0,1.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7892,r_ca112f63a7ca,uk,geopolitics,2023-12,0,0,1,0.0,1.0,0,0.0,0,0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7893,r_ca112f63a7ca,uk,geopolitics,2023-12,1,0,0,0.0,0.0,0,2.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7894,r_b61110327473,uk,geopolitics,2023-12,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895,r_b61110327473,uk,geopolitics,2023-12,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7896,r_7cb17b7ff5e8,uk,geopolitics,2023-12,0,2,0,0.0,0.0,0,0.0,2,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7897,r_68e89a5e6f5d,uk,geopolitics,2023-12,0,0,1,0.0,1.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7898,r_322b369a46d8,uk,geopolitics,2023-12,2,2,0,0.0,0.0,0,2.0,0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,2,0,0,0
7899,r_9b3eb190e73a,uk,geopolitics,2023-12,1,1,0,1.0,0.0,0,1.0,1,2,1.0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
7900,r_e8d4ed376ddb,mk,geopolitics,2023-12,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,r_4ac5f87d743f,ru,geopolitics,2025-11,1,0,0,1.0,0.0,0,1.0,2,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
7902,r_61959cb68caf,uk,geopolitics,2025-11,1,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7903,r_7bf80704d2aa,it,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904,r_785b8a6d90e5,ru,geopolitics,2025-11,1,2,0,2.0,0.0,1,1.0,3,0,0.0,1,0,0,0,0,0,1,0,1,3,-1,1,2,2,2,2,-1,0,0,0,0,0,0
7905,r_7a9f2d07fd7d,ru,geopolitics,2025-11,0,0,0,1.0,0.0,1,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,2,-1,1,2,1,0,3,-2,0,0,0,0,0,0
7906,r_7a9f2d07fd7d,ru,geopolitics,2025-11,2,3,0,2.0,0.0,0,2.0,1,2,0.0,1,0,0,1,0,0,0,0,1,2,-1,0,2,2,1,3,-1,0,0,0,0,0,0
7907,r_9d1c23bd61c4,uk,geopolitics,2025-11,2,3,0,0.0,0.0,0,2.0,2,2,1.0,1,-1,0,0,0,0,2,0,0,1,-1,0,1,1,0,2,-1,0,0,0,0,0,0
7908,r_e179739cec18,uk,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7909,r_e179739cec18,uk,geopolitics,2025-11,1,1,1,0.0,0.0,0,1.0,1,1,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,-1,0,0,0,0,0,0
7910,r_e179739cec18,uk,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7911,r_9d1c23bd61c4,uk,geopolitics,2025-11,1,0,0,0.0,0.0,0,1.0,2,0,0.0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,-1,0,0,0,0,0,0
7912,r_9d1c23bd61c4,uk,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7913,r_e179739cec18,uk,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7914,r_046e99cfc05c,uk,geopolitics,2025-11,0,1,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
7915,r_046e99cfc05c,uk,geopolitics,2025-11,1,2,0,0.0,0.0,1,0.0,2,1,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
7916,r_1af913d2bb58,uk,geopolitics,2025-11,2,2,0,0.0,0.0,2,1.0,1,1,0.0,2,-1,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7917,r_7a9f2d07fd7d,uk,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,2,0,0.0,3,2,0,0,1,3,2,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0
7918,r_362ec60b3cf6,uk,geopolitics,2025-11,3,0,0,1.0,0.0,2,3.0,2,0,0.0,0,0,0,0,0,1,1,2,2,0,2,-2,1,1,3,2,-1,-1,1,2,-2,2,1
7919,r_2618b07b4027,uk,geopolitics,2025-11,0,1,0,0.0,0.0,0,0.0,1,1,0.0,0,1,0,0,1,0,2,0,0,3,0,0,2,2,0,0,0,1,0,0,0,0,0
7920,r_4ac5f87d743f,ru,geopolitics,2025-11,0,0,0,1.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
7921,r_61959cb68caf,uk,geopolitics,2025-11,1,0,0,0.0,0.0,1,0.0,1,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0
7922,r_7bf80704d2aa,it,geopolitics,2025-11,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7923,r_785b8a6d90e5,ru,geopolitics,2025-11,1,2,0,1.0,0.0,1,1.0,3,0,0.0,1,0,0,0,0,0,2,1,1,3,0,1,2,2,2,2,-1,0,0,0,0,0,0
7924,r_9d1c23bd61c4,uk,geopolitics,2025-11,2,3,0,0.0,0.0,0,2.0,1,1,1.0,1,0,0,0,0,0,1,0,0,2,-1,-1,1,1,1,2,0,-1,0,0,0,0,0
7925,r_362ec60b3cf6,uk,geopolitics,2025-11,3,0,0,0.0,0.0,2,3.0,2,0,0.0,0,0,0,0,0,1,0,0,1,1,1,-1,1,0,2,3,-2,-1,1,2,-2,1,1
7926,r_2618b07b4027,uk,geopolitics,2025-11,0,1,0,0.0,0.0,0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,-1,0,0,0,0,0
7927,r_428b6a80d4b8,ru,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7928,r_ec63d53b1232,uk,society-culture,2024-02,2,0,0,1.0,0.0,1,2.0,3,0,0.0,1,0,1,1,0,2,2,1,-1,1,-1,0,0,1,1,2,-1,-1,1,0,0,0,0
7929,r_4ac5f87d743f,ru,society-culture,2024-02,1,0,0,1.0,0.0,0,2.0,2,0,0.0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,1,1,2,0,-1,0,0,0,0,0
7930,r_54a2c1e3ad01,und,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7931,r_ec63d53b1232,uk,society-culture,2024-02,2,0,0,1.0,0.0,1,2.0,3,0,0.0,1,0,1,1,0,2,2,1,-1,1,-1,0,0,1,1,2,-1,-1,1,0,0,0,0
7932,r_4ac5f87d743f,ru,society-culture,2024-02,1,0,0,1.0,0.0,0,2.0,2,0,0.0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,1,1,2,0,-1,0,0,0,0,0
7933,r_54a2c1e3ad01,und,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,r_7d4394bc7383,uk,ukraine-politics,2024-08,4,0,0,0.0,0.0,0,4.0,1,0,1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0
7935,r_7d4394bc7383,uk,ukraine-politics,2024-08,4,0,0,0.0,0.0,0,4.0,1,0,1.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0
7936,r_62fb19036c2d,uk,defense-tech,2023-11,0,0,0,1.0,0.0,1,0.0,4,0,0.0,2,0,0,0,0,0,2,0,0,1,0,1,1,1,0,1,-1,1,0,0,0,0,0
7937,r_54dffafa6242,uk,defense-tech,2023-11,2,0,1,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,1,0,2,0,0,2,0,1,2,2,0,2,-1,0,0,0,0,0,0
7938,r_54dffafa6242,uk,defense-tech,2023-11,0,0,2,0.0,1.0,0,0.0,2,0,0.0,1,0,0,0,1,0,0,0,0,3,0,2,2,2,0,2,0,2,0,0,0,0,0
7939,r_54dffafa6242,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,1,0,1.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7940,r_54dffafa6242,uk,defense-tech,2023-11,2,0,1,0.0,0.0,0,1.0,2,0,1.0,1,0,0,0,1,0,1,0,0,3,0,2,2,2,0,2,-1,0,0,0,0,0,0
7941,r_20b678a0211a,uk,defense-tech,2023-11,1,0,0,2.0,0.0,0,1.0,2,0,0.0,0,0,1,1,0,0,2,1,0,2,1,-1,1,1,0,2,-2,0,0,0,0,1,0
7942,r_54dffafa6242,uk,defense-tech,2023-11,2,0,0,2.0,0.0,0,2.0,3,0,0.0,1,0,0,0,0,0,2,0,2,1,0,-1,1,-1,0,3,-1,0,0,0,0,0,0
7943,r_54dffafa6242,uk,defense-tech,2023-11,1,0,0,0.0,0.0,0,0.0,2,1,0.0,0,1,0,0,0,0,3,0,0,3,0,1,2,2,1,2,-2,0,0,0,0,0,0
7944,r_20b678a0211a,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,1,0,2,3,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7945,r_20b678a0211a,uk,defense-tech,2023-11,0,1,0,0.0,0.0,0,0.0,2,1,0.0,1,2,0,0,1,2,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
7946,r_20b678a0211a,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,3,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7947,r_aeb7765889dd,uk,defense-tech,2023-11,0,0,1,0.0,1.0,0,0.0,3,0,0.0,2,2,0,0,0,0,2,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
7948,r_ca112f63a7ca,uk,defense-tech,2023-11,0,1,1,1.0,0.0,1,0.0,2,1,0.0,1,0,0,0,0,0,2,1,1,1,0,1,1,1,1,1,-1,0,0,0,0,0,0
7949,r_842060238375,uk,defense-tech,2023-11,0,1,0,0.0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950,r_aeb7765889dd,uk,defense-tech,2023-11,1,0,0,3.0,0.0,1,1.0,2,0,0.0,1,0,1,0,0,0,1,0,0,1,0,1,1,-1,0,2,-2,1,0,0,0,0,0
7951,r_66a4c244ccba,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7952,r_2279ac84c6bc,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7953,r_c5d3201398c0,uk,defense-tech,2023-11,1,0,0,2.0,0.0,1,0.0,2,0,0.0,2,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,-1,0,0,0,0,0,0
7954,r_54dffafa6242,uk,defense-tech,2023-11,0,0,2,0.0,1.0,0,0.0,3,0,0.0,1,0,0,0,2,2,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
7955,r_832440794e2c,uk,defense-tech,2023-11,0,1,1,0.0,1.0,0,0.0,2,1,0.0,2,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
7956,r_62fb19036c2d,uk,defense-tech,2023-11,1,0,0,1.0,0.0,1,1.0,3,0,0.0,2,0,0,0,0,0,1,0,1,1,0,0,0,-1,0,1,-2,0,0,0,0,0,0
7957,r_54dffafa6242,uk,defense-tech,2023-11,2,0,1,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,1,0,1,0,-1,3,-1,1,2,2,1,1,-1,0,0,0,0,0,0
7958,r_ca112f63a7ca,uk,defense-tech,2023-11,1,1,0,1.0,0.0,1,1.0,2,1,0.0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7959,r_842060238375,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7960,r_aeb7765889dd,uk,defense-tech,2023-11,0,0,0,3.0,0.0,1,0.0,2,0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,0,-1,0,2,-2,1,-1,0,0,0,0
7961,r_66a4c244ccba,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7962,r_2279ac84c6bc,uk,defense-tech,2023-11,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7963,r_c5d3201398c0,uk,defense-tech,2023-11,1,0,0,2.0,0.0,0,0.0,2,0,0.0,2,0,0,0,0,0,2,0,2,1,0,0,1,1,0,1,-1,0,0,0,0,0,0
7964,r_54dffafa6242,uk,defense-tech,2023-11,0,0,2,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,2,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
7965,r_832440794e2c,uk,defense-tech,2023-11,0,0,1,0.0,1.0,0,0.0,1,0,0.0,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
7966,r_4ac5f87d743f,ru,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7967,r_293c63b224cf,uk,society-culture,2024-02,0,4,0,0.0,0.0,0,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7968,r_668b8f28f720,uk,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969,r_668b8f28f720,uk,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7970,r_785b1f2b12be,uk,society-culture,2024-02,0,0,0,0.0,0.0,2,0.0,1,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7971,r_785b1f2b12be,uk,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7972,r_293c63b224cf,uk,society-culture,2024-02,0,4,0,0.0,0.0,0,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7973,r_668b8f28f720,uk,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7974,r_668b8f28f720,uk,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7975,r_785b1f2b12be,uk,society-culture,2024-02,1,0,0,0.0,0.0,1,0.0,2,0,0.0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
7976,r_785b1f2b12be,uk,society-culture,2024-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7977,r_4ac5f87d743f,ru,society-culture,2024-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
7978,r_e382de949c87,uk,society-culture,2024-01,2,2,0,0.0,0.0,0,2.0,3,1,0.0,2,-1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7979,r_e382de949c87,uk,society-culture,2024-01,2,0,0,0.0,0.0,0,2.0,3,0,0.0,1,0,0,1,1,2,2,1,0,2,0,0,2,1,2,2,-1,0,0,0,0,0,0
7980,r_67e8cd36d1b7,uk,society-culture,2024-01,1,1,0,2.0,0.0,0,1.0,1,1,0.0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,-1,0,1,0,0,0,0
7981,r_8b2945891892,ru,society-culture,2024-01,1,0,0,2.0,0.0,0,1.0,1,0,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,-1,0,1,0,0,0,0
7982,r_67e8cd36d1b7,uk,society-culture,2024-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7983,r_67e8cd36d1b7,uk,society-culture,2024-01,2,1,0,0.0,0.0,0,2.0,2,1,0.0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7984,r_67e8cd36d1b7,uk,society-culture,2024-01,0,0,0,2.0,0.0,0,0.0,1,0,0.0,1,1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
7985,r_67e8cd36d1b7,uk,society-culture,2024-01,0,2,0,0.0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7986,r_8b2945891892,bg,society-culture,2024-01,1,0,0,1.0,0.0,0,0.0,1,0,0.0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
7987,r_67e8cd36d1b7,uk,society-culture,2024-01,0,0,1,0.0,0.0,0,0.0,2,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7988,r_67e8cd36d1b7,ru,society-culture,2024-01,1,0,0,0.0,0.0,0,1.0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7989,r_860afe46a995,uk,society-culture,2024-01,1,2,0,0.0,0.0,0,0.0,1,2,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990,r_c19cea7db1db,uk,society-culture,2024-01,0,0,1,0.0,1.0,0,0.0,3,0,0.0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7991,r_f77f50b9bad4,uk,society-culture,2024-01,0,0,1,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,r_cefc07ccb086,uk,society-culture,2024-01,0,1,0,1.0,0.0,0,0.0,2,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7993,r_5a1b66ddcc77,uk,society-culture,2024-01,0,0,1,0.0,2.0,0,0.0,1,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
7994,r_12594015ca29,uk,society-culture,2024-01,2,1,0,3.0,0.0,2,0.0,1,0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,0
7995,r_199a989ce2ca,ru,society-culture,2024-01,0,0,1,0.0,1.0,0,0.0,2,0,0.0,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7996,r_c9bbec746c63,uk,society-culture,2024-01,1,0,0,2.0,0.0,3,0.0,2,0,0.0,1,0,2,1,0,2,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
7997,r_1aceeebc0d86,uk,society-culture,2024-01,0,0,1,0.0,1.0,0,0.0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998,r_d2023bab7d41,it,society-culture,2024-01,0,0,0,0.0,0.0,0,0.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999,r_73a18daadba9,uk,society-culture,2024-01,1,2,0,0.0,0.0,0,1.0,1,1,0.0,2,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
8000,r_0b06c57366c7,uk,society-culture,2024-01,2,0,1,0.0,0.0,0,1.0,1,0,0.0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8001,r_262205a8f55b,uk,society-culture,2024-01,0,2,0,0.0,0.0,0,0.0,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8002,r_b2b3caa52355,uk,society-culture,2024-01,0,0,0,2.0,0.0,1,1.0,2,0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,0,-1,1,2,-1,0,0,1,0,0,0
8003,r_b282b7a9cc2e,uk,society-culture,2024-01,2,0,0,1.0,0.0,2,1.0,2,0,0.0,2,0,0,1,0,3,2,1,0,2,0,0,1,-1,0,1,-1,0,0,0,0,0,0
8004,r_58efc9601a53,uk,society-culture,2024-01,0,0,1,0.0,1.0,0,0.0,1,1,0.0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8005,r_e3c4d73e741a,uk,society-culture,2024-01,0,0,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8006,r_e382de949c87,uk,society-culture,2024-01,2,1,0,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,2,2,2,1,1,0,0,1,1,0,2,1,0,2,0,0,0,0
8007,r_c19cea7db1db,uk,society-culture,2024-01,0,0,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8008,r_f77f50b9bad4,uk,society-culture,2024-01,0,0,1,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
